date,value,cash,holdings_value,shares
2016-05-09 04:00:00,8860.929573,501.584073,8359.3455,395
2016-05-10 04:00:00,8917.651573,501.584073,8416.0675,395
2016-05-11 04:00:00,8835.689073,501.584073,8334.105,395
2016-05-12 04:00:00,8640.203572999999,501.584073,8138.6195,395
2016-05-13 04:00:00,8656.398572999999,501.584073,8154.8144999999995,395
2016-05-16 04:00:00,8959.126573,501.584073,8457.5425,395
2016-05-17 04:00:00,8923.971573,501.584073,8422.3875,395
2016-05-18 04:00:00,9020.351573,501.584073,8518.7675,395
2016-05-19 04:00:00,8987.922073,501.584073,8486.338,395
2016-05-20 04:00:00,9079.838572999999,501.584073,8578.2545,395
2016-05-23 04:00:00,9188.819072999999,501.584073,8687.234999999999,395
2016-05-24 04:00:00,9321.262573,501.584073,8819.6785,395
2016-05-25 04:00:00,9476.221073,501.584073,8974.637,395
2016-05-26 04:00:00,9547.400073,501.584073,9045.816,395
2016-05-27 04:00:00,9541.988573,501.584073,9040.4045,395
2016-05-31 04:00:00,9497.827573,501.584073,8996.2435,395
2016-06-01 04:00:00,9371.704072999999,501.584073,8870.119999999999,395
2016-06-02 04:00:00,9305.067572999998,501.584073,8803.483499999998,395
2016-06-03 04:00:00,9323.079572999999,501.584073,8821.495499999999,395
2016-06-06 04:00:00,9387.030073,501.584073,8885.446,395
2016-06-07 04:00:00,9423.054073,501.584073,8921.47,395
2016-06-08 04:00:00,9414.956573,501.584073,8913.3725,395
2016-06-09 04:00:00,9478.907073,501.584073,8977.323,395
2016-06-10 04:00:00,9405.042073,501.584073,8903.458,395
2016-06-13 04:00:00,9270.821073000001,501.584073,8769.237000000001,395
2016-06-14 04:00:00,9281.644073000001,501.584073,8780.060000000001,395
2016-06-15 04:00:00,9252.809073,501.584073,8751.225,395
2016-06-16 04:00:00,9289.741573,501.584073,8788.1575,395
2016-06-17 04:00:00,9089.753073,501.584073,8588.169,395
2016-06-20 04:00:00,9069.015572999999,501.584073,8567.431499999999,395
2016-06-21 04:00:00,9141.972073,501.584073,8640.388,395
2016-06-22 04:00:00,9109.542573,501.584073,8607.9585,395
2016-06-23 04:00:00,9158.6547992,40.84999920000001,9117.8048,416
2016-06-24 04:00:00,8902.4819992,40.84999920000001,8861.632,416
2016-06-27 04:00:00,8764.706210400002,8764.706210400002,0.0,0
2016-06-28 04:00:00,8764.706210400002,8764.706210400002,0.0,0
2016-06-29 04:00:00,8764.706210400002,8764.706210400002,0.0,0
2016-06-30 04:00:00,8756.399000700001,449.1893007000017,8307.2097,381
2016-07-01 04:00:00,8781.621200700001,449.1893007000017,8332.4319,381
2016-07-05 04:00:00,8703.401900700002,449.1893007000017,8254.2126,381
2016-07-06 04:00:00,8750.341100700001,449.1893007000017,8301.1518,381
2016-07-07 04:00:00,8785.964600700001,449.1893007000017,8336.7753,381
2016-07-08 04:00:00,8850.277400700003,449.1893007000017,8401.0881,381
2016-07-11 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-12 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-13 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-14 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-15 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-18 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-19 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-20 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-21 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-22 04:00:00,8867.910652200002,8867.910652200002,0.0,0
2016-07-25 04:00:00,8859.496624800002,445.46922480000103,8414.0274,379
2016-07-26 04:00:00,8801.585424800001,445.46922480000103,8356.1162,379
2016-07-27 04:00:00,9344.4271248,445.46922480000103,8898.9579,379
2016-07-28 04:00:00,9464.5701248,445.46922480000103,9019.1009,379
2016-07-29 04:00:00,9453.3138248,445.46922480000103,9007.844599999999,379
2016-08-01 04:00:00,9612.380124800002,445.46922480000103,9166.9109,379
2016-08-02 04:00:00,9476.660224800002,445.46922480000103,9031.191,379
2016-08-03 04:00:00,9589.905424800001,445.46922480000103,9144.4362,379
2016-08-04 04:00:00,9646.376424800002,445.46922480000103,9200.907200000001,379
2016-08-05 04:00:00,9786.303224800002,445.46922480000103,9340.834,379
2016-08-08 04:00:00,9863.657124800002,445.46922480000103,9418.1879,379
2016-08-09 04:00:00,9901.898224800001,445.46922480000103,9456.429,379
2016-08-10 04:00:00,9831.5179248,445.46922480000103,9386.0487,379
2016-08-11 04:00:00,9825.4160248,445.46922480000103,9379.9468,379
2016-08-12 04:00:00,9847.170624800001,445.46922480000103,9401.7014,379
2016-08-15 04:00:00,9960.150524800001,445.46922480000103,9514.6813,379
2016-08-16 04:00:00,9951.4335248,445.46922480000103,9505.9643,379
2016-08-17 04:00:00,9937.524224800001,445.46922480000103,9492.055,379
2016-08-18 04:00:00,9925.3583248,445.46922480000103,9479.889099999999,379
2016-08-19 04:00:00,9949.690124800001,445.46922480000103,9504.2209,379
2016-08-22 04:00:00,9875.823024800002,445.46922480000103,9430.3538,379
2016-08-23 04:00:00,9905.385024800002,445.46922480000103,9459.9158,379
2016-08-24 04:00:00,9834.133024800001,445.46922480000103,9388.6638,379
2016-08-25 04:00:00,9794.1485248,445.46922480000103,9348.6793,379
2016-08-26 04:00:00,9739.383024800001,445.46922480000103,9293.9138,379
2016-08-29 04:00:00,9728.960524800003,445.46922480000103,9283.491300000002,379
2016-08-30 04:00:00,9657.7085248,445.46922480000103,9212.2393,379
2016-08-31 04:00:00,9666.387624800002,445.46922480000103,9220.9184,379
2016-09-01 04:00:00,9721.153124800001,445.46922480000103,9275.6839,379
2016-09-02 04:00:00,9808.0578248,445.46922480000103,9362.5886,379
2016-09-06 04:00:00,9805.442724800001,445.46922480000103,9359.9735,379
2016-09-07 04:00:00,9862.7854248,445.46922480000103,9417.3162,379
2016-09-08 04:00:00,9615.9806248,445.46922480000103,9170.5114,379
2016-09-09 04:00:00,9408.2507248,445.46922480000103,8962.7815,379
2016-09-12 04:00:00,9609.007024800001,445.46922480000103,9163.5378,379
2016-09-13 04:00:00,9827.1594248,445.46922480000103,9381.6902,379
2016-09-14 04:00:00,10159.163424800001,445.46922480000103,9713.6942,379
2016-09-15 04:00:00,10489.386124800001,445.46922480000103,10043.9169,379
2016-09-16 04:00:00,10432.915124800002,445.46922480000103,9987.4459,379
2016-09-19 04:00:00,10316.4484248,445.46922480000103,9870.9792,379
2016-09-20 04:00:00,10315.576724800001,445.46922480000103,9870.1075,379
2016-09-21 04:00:00,10313.833324800002,445.46922480000103,9868.3641,379
2016-09-22 04:00:00,10406.8399248,445.46922480000103,9961.3707,379
2016-09-23 04:00:00,10240.837924800002,445.46922480000103,9795.3687,379
2016-09-26 04:00:00,10255.618924800001,445.46922480000103,9810.1497,379
2016-09-27 04:00:00,10273.848824800001,445.46922480000103,9828.3796,379
2016-09-28 04:00:00,10348.625524800002,445.46922480000103,9903.1563,379
2016-09-29 04:00:00,10194.789424800001,445.46922480000103,9749.3202,379
2016-09-30 04:00:00,10270.399924800002,445.46922480000103,9824.9307,379
2016-10-03 04:00:00,10224.313524800002,445.46922480000103,9778.8443,379
2016-10-04 04:00:00,10266.041424800002,445.46922480000103,9820.5722,379
2016-10-05 04:00:00,10270.399924800002,445.46922480000103,9824.9307,379
2016-10-06 04:00:00,10343.395324800002,445.46922480000103,9897.9261,379
2016-10-07 04:00:00,10358.1763248,445.46922480000103,9912.7071,379
2016-10-10 04:00:00,10531.114024800001,445.46922480000103,10085.6448,379
2016-10-11 04:00:00,10552.830724800002,445.46922480000103,10107.3615,379
2016-10-12 04:00:00,10643.222224800002,445.46922480000103,10197.753,379
2016-10-13 04:00:00,10611.954724800002,445.46922480000103,10166.4855,379
2016-10-14 04:00:00,10668.425724800001,445.46922480000103,10222.9565,379
2016-10-17 04:00:00,10661.490024800001,445.46922480000103,10216.0208,379
2016-10-18 04:00:00,10654.516424800002,445.46922480000103,10209.0472,379
2016-10-19 04:00:00,10624.120624800002,445.46922480000103,10178.6514,379
2016-10-20 04:00:00,10618.890424800002,445.46922480000103,10173.4212,379
2016-10-21 04:00:00,10578.905924800001,445.46922480000103,10133.4367,379
2016-10-24 04:00:00,10670.1691248,445.46922480000103,10224.6999,379
2016-10-25 04:00:00,10722.319524800001,445.46922480000103,10276.8503,379
2016-10-26 04:00:00,10491.1295248,445.46922480000103,10045.6603,379
2016-10-27 04:00:00,10394.6740248,445.46922480000103,9949.2048,379
2016-10-28 04:00:00,10328.6143248,445.46922480000103,9883.1451,379
2016-10-31 04:00:00,10312.9616248,445.46922480000103,9867.4924,379
2016-11-01 04:00:00,10134.831624800001,445.46922480000103,9689.3624,379
2016-11-02 04:00:00,10143.5107248,445.46922480000103,9698.0415,379
2016-11-03 04:00:00,10039.551024800001,445.46922480000103,9594.0818,379
2016-11-04 04:00:00,9953.0632248,445.46922480000103,9507.594,379
2016-11-07 05:00:00,10090.223324800001,445.46922480000103,9644.7541,379
2016-11-08 05:00:00,10146.997524800001,445.46922480000103,9701.5283,379
2016-11-09 05:00:00,10131.269024800002,445.46922480000103,9685.7998,379
2016-11-10 05:00:00,9861.345224800001,445.46922480000103,9415.876,379
2016-11-11 05:00:00,9917.2477248,445.46922480000103,9471.778499999999,379
2016-11-14 05:00:00,9679.652624800001,445.46922480000103,9234.1834,379
2016-11-15 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-16 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-17 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-18 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-21 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-22 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-23 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-25 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-28 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-29 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-11-30 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-01 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-02 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-05 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-06 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-07 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-08 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-09 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-12 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-13 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-14 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-15 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-16 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-19 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-20 05:00:00,9792.5994381,9792.5994381,0.0,0
2016-12-21 05:00:00,9783.3181117,501.99171170000045,9281.3264,344
2016-12-22 05:00:00,9722.292511700001,501.99171170000045,9220.3008,344
2016-12-23 05:00:00,9740.524511700001,501.99171170000045,9238.5328,344
2016-12-27 05:00:00,9799.176511700001,501.99171170000045,9297.1848,344
2016-12-28 05:00:00,9759.547711700001,501.99171170000045,9257.556,344
2016-12-29 05:00:00,9757.1741117,501.99171170000045,9255.1824,344
2016-12-30 05:00:00,9685.002911700001,501.99171170000045,9183.0112,344
2017-01-03 05:00:00,9711.1813117,501.99171170000045,9209.1896,344
2017-01-04 05:00:00,9700.8613117,501.99171170000045,9198.8696,344
2017-01-05 05:00:00,9747.6453117,501.99171170000045,9245.6536,344
2017-01-06 05:00:00,9850.7077117,501.99171170000045,9348.716,344
2017-01-09 05:00:00,9936.3637117,501.99171170000045,9434.372,344
2017-01-10 05:00:00,9945.8581117,501.99171170000045,9443.866399999999,344
2017-01-11 05:00:00,9996.598111700001,501.99171170000045,9494.6064,344
2017-01-12 05:00:00,9956.9693117,501.99171170000045,9454.9776,344
2017-01-13 05:00:00,9940.3197117,501.99171170000045,9438.328,344
2017-01-17 05:00:00,10016.4469117,501.99171170000045,9514.4552,344
2017-01-18 05:00:00,10015.6213117,501.99171170000045,9513.6296,344
2017-01-19 05:00:00,9998.971711700002,501.99171170000045,9496.980000000001,344
2017-01-20 05:00:00,10016.4469117,501.99171170000045,9514.4552,344
2017-01-23 05:00:00,10022.7765117,501.99171170000045,9520.7848,344
2017-01-24 05:00:00,10014.0389117,501.99171170000045,9512.047199999999,344
2017-01-25 05:00:00,10165.5021117,501.99171170000045,9663.5104,344
2017-01-26 05:00:00,10170.2493117,501.99171170000045,9668.257599999999,344
2017-01-27 05:00:00,10171.040511700001,501.99171170000045,9669.0488,344
2017-01-30 05:00:00,10145.6533117,501.99171170000045,9643.6616,344
2017-01-31 05:00:00,10123.4653117,501.99171170000045,9621.4736,344
2017-02-01 05:00:00,10710.191711700001,501.99171170000045,10208.2,344
2017-02-02 05:00:00,10692.7509117,501.99171170000045,10190.7592,344
2017-02-03 05:00:00,10736.3701117,501.99171170000045,10234.3784,344
2017-02-06 05:00:00,10832.277311700002,501.99171170000045,10330.285600000001,344
2017-02-07 05:00:00,10930.5925117,501.99171170000045,10428.6008,344
2017-02-08 05:00:00,10971.0469117,501.99171170000045,10469.055199999999,344
2017-02-09 05:00:00,11046.6925117,501.99171170000045,10544.700799999999,344
2017-02-10 05:00:00,11022.7845117,501.99171170000045,10520.7928,344
2017-02-13 05:00:00,11115.974111700001,501.99171170000045,10613.9824,344
2017-02-14 05:00:00,11253.7461117,501.99171170000045,10751.7544,344
2017-02-15 05:00:00,11292.755711700001,501.99171170000045,10790.764000000001,344
2017-02-16 05:00:00,11280.0277117,501.99171170000045,10778.036,344
2017-02-17 05:00:00,11309.474111700001,501.99171170000045,10807.4824,344
2017-02-21 05:00:00,11387.5277117,501.99171170000045,10885.536,344
2017-02-22 05:00:00,11420.1733117,501.99171170000045,10918.1816,344
2017-02-23 05:00:00,11373.974111700001,501.99171170000045,10871.9824,344
2017-02-24 05:00:00,11384.3285117,501.99171170000045,10882.3368,344
2017-02-27 05:00:00,11405.8285117,501.99171170000045,10903.8368,344
2017-02-28 05:00:00,11410.6101117,501.99171170000045,10908.6184,344
2017-03-01 05:00:00,11633.5565117,501.99171170000045,11131.5648,344
2017-03-02 05:00:00,11567.4741117,501.99171170000045,11065.482399999999,344
2017-03-03 05:00:00,11632.7653117,501.99171170000045,11130.7736,344
2017-03-06 05:00:00,11597.7461117,501.99171170000045,11095.7544,344
2017-03-07 05:00:00,11612.0909117,501.99171170000045,11110.099199999999,344
2017-03-08 05:00:00,11570.6733117,501.99171170000045,11068.6816,344
2017-03-09 05:00:00,11545.1829117,501.99171170000045,11043.1912,344
2017-03-10 05:00:00,11581.8189117,501.99171170000045,11079.8272,344
2017-03-13 04:00:00,11586.600511700002,501.99171170000045,11084.608800000002,344
2017-03-14 04:00:00,11569.8821117,501.99171170000045,11067.8904,344
2017-03-15 04:00:00,11686.945311700001,501.99171170000045,11184.9536,344
2017-03-16 04:00:00,11705.2461117,501.99171170000045,11203.2544,344
2017-03-17 04:00:00,11649.483711700002,501.99171170000045,11147.492000000002,344
2017-03-20 04:00:00,11766.546911700001,501.99171170000045,11264.5552,344
2017-03-21 04:00:00,11637.546911700001,501.99171170000045,11135.5552,344
2017-03-22 04:00:00,11763.3821117,501.99171170000045,11261.3904,344
2017-03-23 04:00:00,11723.546911700001,501.99171170000045,11221.5552,344
2017-03-24 04:00:00,11701.2557117,501.99171170000045,11199.264,344
2017-03-27 04:00:00,11720.3821117,501.99171170000045,11218.3904,344
2017-03-28 04:00:00,11952.8917117,501.99171170000045,11450.9,344
2017-03-29 04:00:00,11978.3821117,501.99171170000045,11476.3904,344
2017-03-30 04:00:00,11963.2461117,501.99171170000045,11461.2544,344
2017-03-31 04:00:00,11941.7461117,501.99171170000045,11439.7544,344
2017-04-03 04:00:00,11944.945311700001,501.99171170000045,11442.9536,344
2017-04-04 04:00:00,12030.119711700001,501.99171170000045,11528.128,344
2017-04-05 04:00:00,11970.401311700001,501.99171170000045,11468.4096,344
2017-04-06 04:00:00,11941.7461117,501.99171170000045,11439.7544,344
2017-04-07 04:00:00,11916.2557117,501.99171170000045,11414.264,344
2017-04-10 04:00:00,11902.7365117,501.99171170000045,11400.7448,344
2017-04-11 04:00:00,11780.100511700002,501.99171170000045,11278.108800000002,344
2017-04-12 04:00:00,11793.619711700001,501.99171170000045,11291.628,344
2017-04-13 04:00:00,11733.901311700001,501.99171170000045,11231.9096,344
2017-04-17 04:00:00,11796.0277117,501.99171170000045,11294.036,344
2017-04-18 04:00:00,11745.8381117,501.99171170000045,11243.8464,344
2017-04-19 04:00:00,11704.4549117,501.99171170000045,11202.4632,344
2017-04-20 04:00:00,11844.600511700002,501.99171170000045,11342.608800000002,344
2017-04-21 04:00:00,11831.046911700001,501.99171170000045,11329.0552,344
2017-04-24 04:00:00,11940.163711700001,501.99171170000045,11438.172,344
2017-04-25 04:00:00,12011.0277117,501.99171170000045,11509.036,344
2017-04-26 04:00:00,11943.328511700001,501.99171170000045,11441.336800000001,344
2017-04-27 04:00:00,11952.100511700002,501.99171170000045,11450.108800000002,344
2017-04-28 04:00:00,11940.9549117,501.99171170000045,11438.9632,344
2017-05-01 04:00:00,12174.2557117,501.99171170000045,11672.264,344
2017-05-02 04:00:00,12248.3189117,501.99171170000045,11746.3272,344
2017-05-03 04:00:00,12212.4741117,501.99171170000045,11710.482399999999,344
2017-05-04 04:00:00,12170.2997117,501.99171170000045,11668.307999999999,344
2017-05-05 04:00:00,12363.7997117,501.99171170000045,11861.807999999999,344
2017-05-08 04:00:00,12686.2997117,501.99171170000045,12184.307999999999,344
2017-05-09 04:00:00,12764.3189117,501.99171170000045,12262.3272,344
2017-05-10 04:00:00,12706.217311700002,501.99171170000045,12204.225600000002,344
2017-05-11 04:00:00,12811.7565117,501.99171170000045,12309.764799999999,344
2017-05-12 04:00:00,12983.653311700002,501.99171170000045,12481.661600000001,344
2017-05-15 04:00:00,12951.6613117,501.99171170000045,12449.6696,344
2017-05-16 04:00:00,12933.291711700002,501.99171170000045,12431.300000000001,344
2017-05-17 04:00:00,12515.8821117,501.99171170000045,12013.8904,344
2017-05-18 04:00:00,12698.993311700002,501.99171170000045,12197.001600000001,344
2017-05-19 04:00:00,12740.582911700001,501.99171170000045,12238.5912,344
2017-05-22 04:00:00,12814.9557117,501.99171170000045,12312.964,344
2017-05-23 04:00:00,12799.750911699999,501.99171170000045,12297.759199999999,344
2017-05-24 04:00:00,12762.9773117,501.99171170000045,12260.9856,344
2017-05-25 04:00:00,12805.3581117,501.99171170000045,12303.366399999999,344
2017-05-26 04:00:00,12784.546111700001,501.99171170000045,12282.5544,344
2017-05-30 04:00:00,12789.3621117,501.99171170000045,12287.3704,344
2017-05-31 04:00:00,12716.606111699999,501.99171170000045,12214.614399999999,344
2017-06-01 04:00:00,12750.180511700002,501.99171170000045,12248.188800000002,344
2017-06-02 04:00:00,12931.674911700002,501.99171170000045,12429.683200000001,344
2017-06-05 04:00:00,12810.1397117,501.99171170000045,12308.148,344
2017-06-06 04:00:00,12851.729311699999,501.99171170000045,12349.737599999999,344
2017-06-07 04:00:00,12925.2765117,501.99171170000045,12423.2848,344
2017-06-08 04:00:00,12894.901311700001,501.99171170000045,12392.9096,344
2017-06-09 04:00:00,12414.367711699999,501.99171170000045,11912.375999999998,344
2017-06-12 04:00:00,12129.6733117,501.99171170000045,11627.6816,344
2017-06-13 04:00:00,12223.2413117,501.99171170000045,11721.2496,344
2017-06-14 04:00:00,12108.8957117,501.99171170000045,11606.904,344
2017-06-15 04:00:00,12039.3389117,501.99171170000045,11537.3472,344
2017-06-16 04:00:00,11877.830911699999,501.99171170000045,11375.839199999999,344
2017-06-19 04:00:00,12203.254911700002,501.99171170000045,11701.263200000001,344
2017-06-20 04:00:00,12096.924511700001,501.99171170000045,11594.9328,344
2017-06-21 04:00:00,12165.690111700002,501.99171170000045,11663.698400000001,344
2017-06-22 04:00:00,12146.4949117,501.99171170000045,11644.5032,344
2017-06-23 04:00:00,12198.4733117,501.99171170000045,11696.4816,344
2017-06-26 04:00:00,12161.665311699999,501.99171170000045,11659.673599999998,344
2017-06-27 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-06-28 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-06-29 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-06-30 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-03 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-05 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-06 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-07 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-10 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-11 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-12 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-13 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-14 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-17 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-18 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-19 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-20 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-21 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-24 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-25 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-26 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-27 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-28 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-07-31 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-08-01 04:00:00,11983.057553300001,11983.057553300001,0.0,0
2017-08-02 04:00:00,11971.698060600002,612.2053606000009,11359.4927,311
2017-08-03 04:00:00,11858.1830606,612.2053606000009,11245.9777,311
2017-08-04 04:00:00,11917.459660600001,612.2053606000009,11305.2543,311
2017-08-07 04:00:00,12092.397160600001,612.2053606000009,11480.1918,311
2017-08-08 04:00:00,12184.204360600002,612.2053606000009,11571.999000000002,311
2017-08-09 04:00:00,12255.0501606,612.2053606000009,11642.844799999999,311
2017-08-10 04:00:00,11884.2137606,612.2053606000009,11272.008399999999,311
2017-08-11 04:00:00,12040.9577606,612.2053606000009,11428.7524,311
2017-08-14 04:00:00,12212.9718606,612.2053606000009,11600.7665,311
2017-08-15 04:00:00,12339.9842606,612.2053606000009,11727.7789,311
2017-08-16 04:00:00,12292.8055606,612.2053606000009,11680.600199999999,311
2017-08-17 04:00:00,12068.5434606,612.2053606000009,11456.338099999999,311
2017-08-18 04:00:00,12042.419460600002,612.2053606000009,11430.214100000001,311
2017-08-21 04:00:00,12021.364760600001,612.2053606000009,11409.1594,311
2017-08-22 04:00:00,12207.871460600001,612.2053606000009,11595.6661,311
2017-08-23 04:00:00,12222.395160600001,612.2053606000009,11610.1898,311
2017-08-24 04:00:00,12170.862460600001,612.2053606000009,11558.6571,311
2017-08-25 04:00:00,12213.687160600002,612.2053606000009,11601.481800000001,311
2017-08-28 04:00:00,12330.5298606,612.2053606000009,11718.324499999999,311
2017-08-29 04:00:00,12435.025860600002,612.2053606000009,11822.820500000002,311
2017-08-30 04:00:00,12466.965560600001,612.2053606000009,11854.7602,311
2017-08-31 04:00:00,12514.1442606,612.2053606000009,11901.9389,311
2017-09-01 04:00:00,12517.7829606,612.2053606000009,11905.577599999999,311
2017-09-05 04:00:00,12374.785160600002,612.2053606000009,11762.579800000001,311
2017-09-06 04:00:00,12362.469560600002,612.2053606000009,11750.264200000001,311
2017-09-07 04:00:00,12315.2908606,612.2053606000009,11703.0855,311
2017-09-08 04:00:00,12124.430160600003,612.2053606000009,11512.224800000002,311
2017-09-11 04:00:00,12332.706860600001,612.2053606000009,11720.5015,311
2017-09-12 04:00:00,12286.2745606,612.2053606000009,11674.0692,311
2017-09-13 04:00:00,12198.448160600003,612.2053606000009,11586.242800000002,311
2017-09-14 04:00:00,12099.0214606,612.2053606000009,11486.8161,311
2017-09-15 04:00:00,12215.148860600002,612.2053606000009,11602.943500000001,311
2017-09-18 04:00:00,12127.3224606,612.2053606000009,11515.1171,311
2017-09-19 04:00:00,12131.676460600002,612.2053606000009,11519.4711,311
2017-09-20 04:00:00,11938.638760600003,612.2053606000009,11326.433400000002,311
2017-09-21 04:00:00,11744.1393606,612.2053606000009,11131.934,311
2017-09-22 04:00:00,11635.289360600002,612.2053606000009,11023.084,311
2017-09-25 04:00:00,11538.039660600001,612.2053606000009,10925.8343,311
2017-09-26 04:00:00,11726.008060600001,612.2053606000009,11113.8027,311
2017-09-27 04:00:00,11805.095360600002,612.2053606000009,11192.890000000001,311
2017-09-28 04:00:00,11736.146660600001,612.2053606000009,11123.9413,311
2017-09-29 04:00:00,11797.1337606,612.2053606000009,11184.928399999999,311
2017-10-02 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-03 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-04 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-05 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-06 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-09 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-10 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-11 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-12 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-13 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-16 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-17 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-18 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-19 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-20 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-23 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-24 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-25 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-26 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-27 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-30 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-10-31 04:00:00,11763.454948600001,11763.454948600001,0.0,0
2017-11-01 04:00:00,11752.316878800002,614.2470788000028,11138.0698,286
2017-11-02 04:00:00,11833.741078800003,614.2470788000028,11219.494,286
2017-11-03 04:00:00,12126.719478800003,614.2470788000028,11512.4724,286
2017-11-06 05:00:00,12243.521878800002,614.2470788000028,11629.2748,286
2017-11-07 05:00:00,12280.873478800004,614.2470788000028,11666.626400000001,286
2017-11-08 05:00:00,12376.311678800002,614.2470788000028,11762.0646,286
2017-11-09 05:00:00,12352.287678800003,614.2470788000028,11738.0406,286
2017-11-10 05:00:00,12313.448878800004,614.2470788000028,11699.2018,286
2017-11-13 05:00:00,12266.544878800003,614.2470788000028,11652.2978,286
2017-11-14 05:00:00,12090.397478800001,614.2470788000028,11476.150399999999,286
2017-11-15 05:00:00,11939.046278800002,614.2470788000028,11324.7992,286
2017-11-16 05:00:00,12074.324278800003,614.2470788000028,11460.0772,286
2017-11-17 05:00:00,12010.689278800004,614.2470788000028,11396.442200000001,286
